date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:00:36	5261/5261	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/client/client-logo-green-05.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/client/client-logo-green-05.png	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:37	5260/5260	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/client/client-logo-05.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/client/client-logo-05.png	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:39	4598/4598	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/client/client-logo-green-06.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/client/client-logo-green-06.png	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:40	4587/4587	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/client/client-logo-06.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/client/client-logo-06.png	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:42	95790/95790	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:44	125552/125552	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:48	137651/137651	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:48	208818/208818	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-04.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-04.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:49	151866/151866	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-05.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-05.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:51	110887/110887	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-06.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/blog/blog-image-06.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:51	5648/5648	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/logo.svg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/logo.svg	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:54	89501/89501	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/jquery.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/jquery.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:55	18559/18559	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/popper.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/popper.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:57	60018/60018	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/bootstrap.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/bootstrap.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:00:58	9034/9034	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/jquery.waypoints.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/jquery.waypoints.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:00	3312/3312	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/jquery.appear.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/jquery.appear.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:01	3096/3096	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/numinate.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/numinate.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:04	135809/135809	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/swiper.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/swiper.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:05	20247/20247	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/jquery.magnific-popup.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/jquery.magnific-popup.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:06	15922/15922	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/circle-progress.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/circle-progress.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:07	5390/5390	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/jquery.countdown.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/jquery.countdown.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:09	14243/14243	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/aos.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/aos.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:11	65254/65254	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/gsap.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/gsap.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:12	38068/38068	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/ScrollTrigger.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/ScrollTrigger.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:28	15502/15502	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/SplitText.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/SplitText.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:29	818/818	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/magnetic.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/magnetic.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:32	6469/6469	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/gsap-animation.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/gsap-animation.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:34	21180/21180	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/scripts.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/scripts.js	(from https://agrimo-demo.pbminfotech.com/html-demo/)
16:01:41	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.eot?v=4.7.0	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont3e6e.eot	(from https://agrimo-demo.pbminfotech.com/html-demo/css/fontawesome.css)
16:01:45	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.eot?	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfontd41d.eot	(from https://agrimo-demo.pbminfotech.com/html-demo/css/fontawesome.css)
16:01:46	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.woff2?v=4.7.0	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont3e6e.woff2	(from https://agrimo-demo.pbminfotech.com/html-demo/css/fontawesome.css)
16:01:48	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.woff?v=4.7.0	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont3e6e.woff	(from https://agrimo-demo.pbminfotech.com/html-demo/css/fontawesome.css)
16:01:51	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.ttf?v=4.7.0	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont3e6e.ttf	(from https://agrimo-demo.pbminfotech.com/html-demo/css/fontawesome.css)
16:01:53	447050/447050	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.svg?v=4.7.0	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont3e6e.svg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/fontawesome.css)
16:01:54	19180/19180	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/flaticon.woff2?815181a2713b20723371688ceb9ed16f	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/flaticoncb80.woff2	(from https://agrimo-demo.pbminfotech.com/html-demo/css/flaticon.css)
16:01:55	22940/22940	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/flaticon.woff?815181a2713b20723371688ceb9ed16f	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/flaticoncb80.woff	(from https://agrimo-demo.pbminfotech.com/html-demo/css/flaticon.css)
16:01:57	41676/41676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/flaticon.eot?815181a2713b20723371688ceb9ed16f	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/flaticoncb80.eot	(from https://agrimo-demo.pbminfotech.com/html-demo/css/flaticon.css)
16:01:59	41480/41480	---M--	200	added ('OK')	font/ttf	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/flaticon.ttf?815181a2713b20723371688ceb9ed16f	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/flaticoncb80.ttf	(from https://agrimo-demo.pbminfotech.com/html-demo/css/flaticon.css)
16:02:01	369334/369334	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/flaticon.svg?815181a2713b20723371688ceb9ed16f	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/flaticoncb80.svg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/flaticon.css)
16:02:02	68380/68380	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/pbminfotech-base-icons.eot?7976	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/pbminfotech-base-icons13ec.eot	(from https://agrimo-demo.pbminfotech.com/html-demo/css/pbminfotech-base-icons.css)
16:02:04	36332/36332	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/pbminfotech-base-icons.woff2?7976	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/pbminfotech-base-icons13ec.woff2	(from https://agrimo-demo.pbminfotech.com/html-demo/css/pbminfotech-base-icons.css)
16:02:05	43328/43328	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/pbminfotech-base-icons.woff?7976	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/pbminfotech-base-icons13ec.woff	(from https://agrimo-demo.pbminfotech.com/html-demo/css/pbminfotech-base-icons.css)
16:02:07	68156/68156	---M--	200	added ('OK')	font/ttf	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/pbminfotech-base-icons.ttf?7976	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/pbminfotech-base-icons13ec.ttf	(from https://agrimo-demo.pbminfotech.com/html-demo/css/pbminfotech-base-icons.css)
16:02:09	102972/102972	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/pbminfotech-base-icons.svg?7976	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/pbminfotech-base-icons13ec.svg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/pbminfotech-base-icons.css)
16:02:11	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo//fonts/themify.eot?-fvbane	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/themify9f24.eot	(from https://agrimo-demo.pbminfotech.com/html-demo/css/themify-icons.css)
16:02:13	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/themify.eot?	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/themifyd41d.eot	(from https://agrimo-demo.pbminfotech.com/html-demo/css/themify-icons.css)
16:02:14	56108/56108	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/themify.woff?-fvbane	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/themify9f24.woff	(from https://agrimo-demo.pbminfotech.com/html-demo/css/themify-icons.css)
16:02:16	78584/78584	---M--	200	added ('OK')	font/ttf	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/themify.ttf?-fvbane	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/themify9f24.ttf	(from https://agrimo-demo.pbminfotech.com/html-demo/css/themify-icons.css)
16:02:18	234630/234630	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/fonts/themify.svg?-fvbane	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/fonts/themify9f24.svg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/themify-icons.css)
16:02:19	89062/89062	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/bg/footer-bg-img.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/bg/footer-bg-img.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/shortcode.css)
16:02:21	388864/388864	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/bg/titlebar-bg-img.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/bg/titlebar-bg-img.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/shortcode.css)
16:02:22	100676/100676	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/bg-pattern.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/bg-pattern.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/shortcode.css)
16:02:24	194287/194287	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider3-img-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider3-img-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/shortcode.css)
16:02:26	122078/122078	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider3-img-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider3-img-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/shortcode.css)
16:02:27	202529/202529	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/bg/img-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/bg/img-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:28	95363/95363	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/bg/staticbox-bg-img.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/bg/staticbox-bg-img.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:30	161783/161783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/bg/img-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/bg/img-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:32	27791/27791	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/bg/img-04.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/bg/img-04.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:35	615753/615753	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/bg/icon-bg-img.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-1/bg/icon-bg-img.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:35	179319/179319	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/bg/bg-pattern-01.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/bg/bg-pattern-01.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:36	95363/95363	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/bg/staticbox-bg-img.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/bg/staticbox-bg-img.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:38	33254/33254	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/bg/contact-bg-img.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/bg/contact-bg-img.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:39	6762/6762	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/about-shape.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/about-shape.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:42	179319/179319	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/bg/bg-pattern-01.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/bg/bg-pattern-01.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:43	27791/27791	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/bg/bg-img-01.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/bg/bg-img-01.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:45	43153/43153	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/bg/ads-bg-img.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/bg/ads-bg-img.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:46	32016/32016	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/team/team-detail-pattern.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/team/team-detail-pattern.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:48	115812/115812	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/bg/contact-img.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/bg/contact-img.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:02:50	27791/27791	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/bg/img-01.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/bg/img-01.png	(from https://agrimo-demo.pbminfotech.com/html-demo/css/style.css)
16:03:05	276764/276764	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider2-img-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider2-img-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:08	38557/38557	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider2-shadow-01.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider2-shadow-01.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:10	271716/271716	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider2-img-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider2-img-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:13	334358/334358	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider2-img-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider2-img-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
